TestID,RepeatID,Volume_Fraction,Strain,Stress,Parallelism,Density,Void_Fraction,Aspect_Ratio
0,3,0,0.33198895,104.8681098,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.332596685,104.9179421,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.333038674,104.8968995,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.333646409,105.0568727,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.334198895,105.3956965,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.334751381,105.2602166,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.335303867,105.5006613,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.335801105,105.6113322,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.33640884,105.7226345,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.336850829,105.7912766,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.337513812,105.8321439,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.33801105,106.1341488,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.338508287,106.1921681,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.339171271,106.3055906,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.339502762,106.3728681,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.34,106.5920898,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.340662983,106.6709036,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.341049724,106.700573,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.341712707,106.8220132,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.342154696,107.0130541,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.342872928,107.2091245,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.343425414,107.3040077,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.343922652,107.4401079,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.34441989,107.500766,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.344917127,107.6688021,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.345524862,107.8812915,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.346022099,107.8627299,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.346574586,108.000747,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.347127072,108.2895581,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.347679558,108.3431794,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.348121547,108.3806524,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.348729282,108.546185,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.349281768,108.6217173,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.349834254,108.8362816,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.350331492,108.9647924,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.350773481,108.9905826,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.351381215,109.2518217,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.351878453,109.3587825,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.352541436,109.4972508,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.353038674,109.7329818,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.35359116,109.664678,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.354198895,110.0061969,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.354475138,110.0176204,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.35519337,110.165392,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.355745856,110.2978159,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.356298343,110.4067614,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.356740331,110.5344828,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.357458564,110.7238322,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.357900552,110.84269,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.358342541,110.9258116,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.358950276,111.1037037,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.359392265,111.2218962,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.360110497,111.4059905,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.360662983,111.4251724,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.361104972,111.53078,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.361712707,111.7951992,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.362209945,111.9591983,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.36281768,112.0763984,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.363314917,112.2487423,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.363812155,112.3595485,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.364309392,112.4026147,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.36480663,112.5670648,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.365359116,112.7134607,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.365966851,112.9150905,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.366519337,112.9898898,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.367127072,113.133083,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.367679558,113.3173465,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.368232044,113.4828566,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.368729282,113.6080633,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.369337017,113.780441,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.369834254,113.7915036,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.370220994,114.0738869,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.370773481,114.1456865,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.371270718,114.3999678,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.371933702,114.5924522,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.372486188,114.6175882,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.372928177,114.7299619,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.373370166,114.9842996,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.374033149,115.1838884,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.374475138,115.2682842,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.375138122,115.3995127,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.375745856,115.5685638,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.376243094,115.6554292,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.376685083,115.7436817,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.377237569,116.0458107,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.377845304,116.1302629,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.37839779,116.239558,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.378950276,116.4252199,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.379447514,116.5382701,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.379944751,116.7809589,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.380497238,116.95999,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.380939227,117.0529562,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.381546961,117.3187399,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.382154696,117.4810023,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.382707182,117.5724236,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.38320442,117.594312,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.383812155,117.795626,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.384254144,118.0003683,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.384861878,118.2494285,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.385303867,118.4067854,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.385801105,118.4846971,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.386243094,118.6509289,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.386906077,118.8070342,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.387458564,119.0216774,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.388066298,119.0936349,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.388618785,119.278372,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.389116022,119.3727028,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.389502762,119.5513391,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.390110497,119.6898638,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.390662983,119.8766082,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.391270718,120.0410921,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.391712707,120.1447713,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.392320442,120.3653462,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.392983425,120.6089372,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.39359116,120.6870067,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.393977901,120.7872352,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.394475138,120.9021574,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.395138122,121.1768837,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.395414365,121.2989104,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.396187845,121.4768701,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.396685083,121.5782601,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.397292818,121.8090067,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.397734807,121.8563131,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.398287293,122.1104027,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.398839779,122.1291335,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.399392265,122.4108063,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.399779006,122.5802408,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.400441989,122.6605431,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.401049724,122.8771261,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.401491713,123.0505751,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.402044199,123.1670873,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.402486188,123.2924519,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.403259669,123.5423804,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.403535912,123.5176278,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.404198895,123.7433336,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.404861878,123.9370922,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.405248619,124.0034113,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.405856354,124.171797,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.40640884,124.3215872,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.406906077,124.4884844,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.407348066,124.5826121,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.408121547,124.8728102,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.408342541,124.9552777,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.409171271,125.0388503,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.409502762,125.1359777,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.410055249,125.2829149,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.410552486,125.3791514,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.411160221,125.4654079,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.411823204,125.6628766,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.412265193,125.8007697,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.412762431,126.002253,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.413149171,126.0237579,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.413867403,126.2620712,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.41441989,126.3082612,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.414972376,126.3816057,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.41558011,126.5039481,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.416132597,126.770555,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.416629834,126.7866133,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.417071823,126.9228374,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.417624309,127.0174952,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.41801105,127.0142813,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.418729282,127.2160915,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.419226519,127.3592961,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.419779006,127.4283103,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.42038674,127.6321842,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.420883978,127.7359875,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.421491713,127.8759218,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.422099448,127.7268645,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.422486188,126.9340128,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.422928177,127.0537953,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.42359116,127.3083924,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.423977901,127.5070001,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.424640884,127.880128,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.42519337,128.0788033,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.425801105,128.2201246,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.426243094,128.4970499,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.426629834,128.6053188,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.427403315,128.9466122,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.427790055,129.0906625,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.42839779,129.3977194,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.428895028,129.4361509,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.429502762,129.6019542,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.430110497,129.6579099,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.430662983,129.8387114,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.431104972,130.0378152,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.43160221,130.2737379,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.432044199,130.4668311,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.432762431,130.6977356,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.433259669,130.8779507,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.433867403,131.0312255,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.434254144,131.1125878,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.434972376,131.2468949,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.435414365,131.4068005,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.435966851,131.4454349,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.436464088,131.5183171,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.437127072,131.7889837,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.437403315,132.0590639,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.43801105,132.2495973,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.438674033,132.4034246,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.439116022,132.4800395,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.439668508,132.6216089,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.440220994,132.7995686,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.440828729,132.8786982,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.441325967,133.0190609,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.441823204,133.2283026,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.442486188,133.3543776,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.442983425,133.487106,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.443480663,133.6464702,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.443977901,133.707072,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.444530387,134.0353294,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.445082873,134.0395244,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.445635359,134.23467,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.446243094,134.3285496,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.446574586,134.5109976,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.447292818,134.6885965,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.447845304,134.8062026,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.448232044,134.8129123,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.448895028,134.9332812,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.449558011,135.1170147,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.450055249,135.2062145,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.450607735,135.4322474,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.451049724,135.5413282,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.451767956,135.6964524,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.45198895,135.7460366,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.452596685,135.9568571,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.453259669,136.1459019,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.453701657,136.2454538,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.454198895,136.4080771,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.454751381,136.5149589,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.455359116,136.5827778,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.455856354,136.6977113,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.456519337,136.8991382,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.457016575,136.8981458,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.457403315,136.9857555,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.45801105,137.2226029,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.458563536,137.3587707,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.459116022,137.3910901,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.459502762,137.6978313,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.460165746,137.8962811,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.460662983,138.007279,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.461325967,138.1027599,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.461878453,138.2745625,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.462375691,138.4440083,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.462872928,138.6127999,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.463425414,138.7839823,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.463922652,138.8277251,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.464475138,138.8754262,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.465027624,139.0112444,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.465414365,139.222358,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.466187845,139.4065764,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.466685083,138.7919438,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.467237569,138.4913371,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.467569061,138.2873053,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.468232044,138.1270728,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.46878453,138.0813339,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.469281768,137.9064641,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.469889503,137.8761181,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.470220994,137.8015782,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.470883978,137.8895601,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.471491713,137.8247296,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.47198895,137.9175943,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.472541436,137.947929,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.472983425,137.9651825,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.473646409,138.2250572,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.474198895,138.2420965,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.474696133,138.4178347,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.475082873,138.582984,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.475856354,138.8957019,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.476353591,138.9731625,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.476850829,139.0036551,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.477403315,139.3025138,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.478066298,139.4456281,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.478618785,139.6695748,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.479171271,139.7947251,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.479668508,139.9991854,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.480110497,140.1018948,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.480718232,140.2932627,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.481104972,140.1746755,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.481712707,140.4221569,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.482320442,140.5990228,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.482872928,140.7125918,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.483370166,140.9240099,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.483756906,141.1320901,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.484364641,141.3442638,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.484861878,141.4723686,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.485524862,141.7177639,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.486132597,141.8054525,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.486519337,141.8561306,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.487071823,142.0850053,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.487569061,142.2161323,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.488121547,142.4117403,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.48878453,142.5600082,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.489226519,142.7814627,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.489723757,142.9007377,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.490276243,142.9677109,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.490939227,143.1639729,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.491381215,143.3723801,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.491767956,143.4426686,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.492375691,143.5648757,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.493149171,143.1202752,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.493480663,142.681268,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.493977901,142.6517452,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.494585635,142.9054064,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.495138122,143.2200639,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.495801105,143.4381241,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.496077348,143.563624,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.49679558,143.8323735,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.497292818,143.9371804,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.497734807,144.0328418,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.49839779,144.0407582,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.499060773,143.9857385,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.499502762,144.0827757,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.499944751,144.2123352,1.157333068,1.151478309,0.71%,0.609427609
0,3,0,0.500331492,144.3480294,1.157333068,1.151478309,0.71%,0.609427609
1,1,0.1,0,0.1733056,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.001849218,0.667227638,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.002133713,0.722259346,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.002560455,0.8289912,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.003129445,0.931380638,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.003508772,1.042215195,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.004077762,1.167251421,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.004409673,1.279405018,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.004931247,1.416488874,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.00535799,1.540668594,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.005784732,1.697880717,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.00625889,1.839787897,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.006922712,2.000063797,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.007349455,2.157971742,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.007918445,2.322574252,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.008250356,2.483736797,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.008677098,2.672874699,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.009103841,2.859731685,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.009625415,3.033323951,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.010052157,3.235393211,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.010621147,3.431308141,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.011095306,3.599227983,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.011427217,3.841327188,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.012043623,4.054722981,1.581501909,0.986928978,7.22%,0.71010101
1,1,0.1,0.012375533,4.282225739,1.581501909,0.986928978,7.22%,0.71010101
